Solar_Radiation,Humidity,Wind_Speed,Air_Temperature,Date,Pavement_Temperature
206,85.92,2.6,28.5,2023-06-20 07:00:00,28.228935185185186
412,74.92,2.7,30.8,2023-06-20 08:00:00,29.28726851851852
340,64.83,2.8000000000000003,33.0,2023-06-20 09:00:00,30.473148148148145
786,52.9,3.0,35.300000000000004,2023-06-20 10:00:00,32.61064814814815
913,42.44,3.1,37.5,2023-06-20 11:00:00,37.28541666666667
983,34.1,3.0,39.6,2023-06-20 12:00:00,43.66643518518518
992,28.61,2.9000000000000004,41.1,2023-06-20 13:00:00,48.621064814814815
936,25.58,2.8000000000000003,41.8,2023-06-20 14:00:00,51.849074074074075
821,23.64,2.8000000000000003,42.0,2023-06-20 15:00:00,53.230555555555554
619,22.98,2.7,41.6,2023-06-20 16:00:00,53.093518518518515
415,23.71,2.5,40.400000000000006,2023-06-20 17:00:00,50.77476851851852
183,34.82,1.8,37.4,2023-06-20 18:00:00,46.334953703703704
42,47.74,1.5,32.800000000000004,2023-06-20 19:00:00,42.94351851851852
0,50.46,1.7000000000000002,30.9,2023-06-20 20:00:00,40.13703703703704
0,56.3,1.8,29.700000000000003,2023-06-20 21:00:00,37.829166666666666
0,66.31,2.0,28.5,2023-06-20 22:00:00,35.95763888888889
0,77.10000000000001,2.0,27.4,2023-06-20 23:00:00,34.53263888888889
0,86.72,1.8,26.5,2023-06-21 00:00:00,33.30138888888889
0,94.46,1.6,25.8,2023-06-21 01:00:00,32.157870370370375
0,98.94,1.4,25.4,2023-06-21 02:00:00,31.171990740740746
0,100.0,1.3,25.3,2023-06-21 03:00:00,30.27638888888889
0,100.0,1.2000000000000002,25.200000000000003,2023-06-21 04:00:00,29.457870370370372
0,100.0,1.0,25.0,2023-06-21 05:00:00,29.014583333333327
37,95.23,1.6,26.200000000000003,2023-06-21 06:00:00,28.750925925925923
211,87.59,1.4,27.8,2023-06-21 07:00:00,28.58842592592593
420,75.82000000000001,1.5,30.200000000000003,2023-06-21 08:00:00,29.478935185185186
620,63.95,1.7000000000000002,32.800000000000004,2023-06-21 09:00:00,32.38009259259259
791,52.63,1.6,35.2,2023-06-21 10:00:00,37.388657407407415
914,42.25,1.1,37.6,2023-06-21 11:00:00,42.81481481481481
974,33.480000000000004,1.0,40.0,2023-06-21 12:00:00,47.99212962962963
977,28.59,1.5,41.5,2023-06-21 13:00:00,52.5386574074074
914,26.89,2.3000000000000003,42.0,2023-06-21 14:00:00,55.7136574074074
799,26.56,3.1,41.8,2023-06-21 15:00:00,56.766666666666666
407,27.95,3.7,40.6,2023-06-21 16:00:00,55.61018518518518
270,31.66,3.8,38.8,2023-06-21 17:00:00,50.84212962962962
71,44.96,2.3000000000000003,35.5,2023-06-21 18:00:00,46.41203703703703
23,63.36,1.8,32.0,2023-06-21 19:00:00,35.89004629629629
0,70.51,2.3000000000000003,30.4,2023-06-21 20:00:00,29.71018518518519
0,70.45,3.4000000000000004,29.5,2023-06-21 21:00:00,28.07384259259259
0,72.83,4.2,28.5,2023-06-21 22:00:00,24.728472222222216
0,83.83,3.2,27.1,2023-06-21 23:00:00,24.18449074074074
0,93.58,1.6,26.0,2023-06-22 00:00:00,25.17546296296296
0,98.67,0.7000000000000001,25.3,2023-06-22 01:00:00,25.570370370370373
0,99.1,0.4,25.200000000000003,2023-06-22 02:00:00,25.61921296296297
0,100.0,0.3,24.8,2023-06-22 03:00:00,24.989351851851854
0,100.0,0.6000000000000001,24.3,2023-06-22 04:00:00,24.747222222222224
0,100.0,1.0,24.1,2023-06-22 05:00:00,24.268055555555556
29,98.24,1.9,25.3,2023-06-22 06:00:00,24.01666666666666
210,89.32000000000001,1.2000000000000002,27.0,2023-06-22 07:00:00,24.081249999999997
415,72.27,1.3,29.700000000000003,2023-06-22 08:00:00,25.258101851851855
88,58.85,1.7000000000000002,32.1,2023-06-22 09:00:00,26.42037037037037
947,26.51,3.6,38.5,2023-06-27 11:00:00,36.364141414141415
1013,22.27,3.4000000000000004,40.2,2023-06-27 12:00:00,40.43749999999999
1021,19.65,3.3000000000000003,41.3,2023-06-27 13:00:00,44.8386574074074
965,18.1,3.4000000000000004,41.900000000000006,2023-06-27 14:00:00,48.64328703703704
850,17.34,3.6,41.900000000000006,2023-06-27 15:00:00,50.31875000000001
685,17.54,3.7,41.3,2023-06-27 16:00:00,50.160879629629626
487,18.77,3.8,40.1,2023-06-27 17:00:00,48.6587962962963
272,23.17,3.2,37.8,2023-06-27 18:00:00,45.172222222222224
75,33.11,2.3000000000000003,33.6,2023-06-27 19:00:00,41.51967592592593
0,39.16,3.4000000000000004,32.0,2023-06-27 20:00:00,38.439351851851846
0,48.0,3.6,30.5,2023-06-27 21:00:00,36.09027777777778
0,58.46,3.4000000000000004,28.9,2023-06-27 22:00:00,34.275462962962955
0,68.28,3.0,27.5,2023-06-27 23:00:00,32.59768518518519
0,76.32000000000001,2.6,26.4,2023-06-28 00:00:00,31.246990740740742
0,83.3,2.3000000000000003,25.5,2023-06-28 01:00:00,30.191666666666666
0,89.75,2.0,24.700000000000003,2023-06-28 02:00:00,29.145833333333336
0,94.93,1.9,24.1,2023-06-28 03:00:00,28.253240740740743
0,98.64,1.8,23.700000000000003,2023-06-28 04:00:00,27.617824074074075
0,100.0,1.7000000000000002,23.5,2023-06-28 05:00:00,27.110185185185184
38,91.03,3.0,24.9,2023-06-28 06:00:00,26.178009259259262
222,75.55,3.5,27.1,2023-06-28 07:00:00,26.14189814814815
437,60.14,3.6,29.8,2023-06-28 08:00:00,27.337037037037035
642,45.05,3.8,32.800000000000004,2023-06-28 09:00:00,29.105555555555547
815,33.03,3.9,35.7,2023-06-28 10:00:00,32.32245370370371
943,27.17,3.8,37.7,2023-06-28 11:00:00,36.697916666666664
1012,23.52,3.7,39.2,2023-06-28 12:00:00,41.78032407407407
1018,21.19,3.8,40.2,2023-06-28 13:00:00,46.430787037037035
960,20.19,4.0,40.6,2023-06-28 14:00:00,49.08981481481482
844,20.11,4.2,40.6,2023-06-28 15:00:00,50.17384259259259
679,21.18,4.4,40.0,2023-06-28 16:00:00,50.09351851851853
480,23.72,4.5,38.7,2023-06-28 17:00:00,48.57847222222222
267,28.1,4.5,36.8,2023-06-28 18:00:00,44.911574074074075
73,36.16,3.8,33.800000000000004,2023-06-28 19:00:00,41.09976851851851
0,43.5,3.7,31.700000000000003,2023-06-28 20:00:00,37.66574074074074
0,49.9,3.6,30.1,2023-06-28 21:00:00,34.89513888888889
0,56.120000000000005,3.5,28.700000000000003,2023-06-28 22:00:00,32.99837962962963
0,63.4,3.2,27.4,2023-06-28 23:00:00,31.523842592592594
0,71.66,3.0,26.3,2023-06-29 00:00:00,30.375231481481485
0,80.10000000000001,2.7,25.4,2023-06-29 01:00:00,29.419675925925915
0,87.61,2.4000000000000004,24.700000000000003,2023-06-29 02:00:00,28.625231481481485
0,93.43,2.1,24.200000000000003,2023-06-29 03:00:00,28.041435185185183
0,95.53,2.2,24.1,2023-06-29 04:00:00,27.571990740740738
0,96.43,2.1,24.0,2023-06-29 05:00:00,27.27199074074074
38,88.8,2.9000000000000004,25.1,2023-06-29 06:00:00,26.649768518518517
220,74.05,3.2,27.200000000000003,2023-06-29 07:00:00,26.54884259259259
436,58.95,3.6,29.9,2023-06-29 08:00:00,27.834953703703697
643,47.38,3.7,32.4,2023-06-29 09:00:00,31.66365740740741
818,38.55,3.8,34.6,2023-06-29 10:00:00,35.95949074074073
946,32.53,4.0,36.4,2023-06-29 11:00:00,40.22546296296296
1007,28.53,4.1000000000000005,37.8,2023-06-29 12:00:00,44.21828703703704
1016,26.0,4.2,38.8,2023-06-29 13:00:00,48.12453703703704
963,24.8,4.3,39.2,2023-06-29 14:00:00,50.4349537037037
850,23.8,4.5,39.3,2023-06-29 15:00:00,51.06898148148149
687,23.91,4.6000000000000005,38.7,2023-06-29 16:00:00,50.00856481481482
489,25.09,4.800000000000001,37.6,2023-06-29 17:00:00,48.25833333333334
275,28.23,4.800000000000001,35.7,2023-06-29 18:00:00,44.62962962962963
77,34.94,4.1000000000000005,32.9,2023-06-29 19:00:00,40.81226851851852
0,42.88,4.0,30.6,2023-06-29 20:00:00,37.35486111111111
0,51.01,4.1000000000000005,29.0,2023-06-29 21:00:00,34.6236111111111
0,60.370000000000005,4.2,27.700000000000003,2023-06-29 22:00:00,32.45023148148148
0,70.81,3.9,26.5,2023-06-29 23:00:00,30.77245370370371
0,80.37,3.6,25.6,2023-06-30 00:00:00,29.466203703703705
0,87.94,3.5,25.0,2023-06-30 01:00:00,28.63773148148148
0,92.42,3.7,24.700000000000003,2023-06-30 02:00:00,28.139814814814816
0,93.15,3.5,24.700000000000003,2023-06-30 03:00:00,27.739583333333336
0,92.92,3.3000000000000003,24.700000000000003,2023-06-30 04:00:00,27.403935185185183
0,92.5,3.0,24.700000000000003,2023-06-30 05:00:00,27.114120370370372
35,86.09,3.6,25.700000000000003,2023-06-30 06:00:00,25.90902777777778
214,73.94,3.9,27.700000000000003,2023-06-30 07:00:00,25.93009259259259
53,62.4,4.0,30.0,2023-06-30 08:00:00,26.521527777777774
927,25.89,3.3000000000000003,38.7,2023-07-18 11:00:00,42.89944444444445
1003,21.72,3.1,40.3,2023-07-18 12:00:00,47.32083333333334
1014,19.01,3.1,41.400000000000006,2023-07-18 13:00:00,51.31898148148148
961,17.41,3.1,42.0,2023-07-18 14:00:00,54.022222222222226
842,16.81,3.2,42.0,2023-07-18 15:00:00,55.19768518518519
678,17.06,3.3000000000000003,41.400000000000006,2023-07-18 16:00:00,54.718981481481485
476,17.97,3.4000000000000004,40.3,2023-07-18 17:00:00,53.26064814814815
259,19.87,3.2,38.6,2023-07-18 18:00:00,49.73263888888889
64,26.2,2.0,34.9,2023-07-18 19:00:00,45.783101851851846
0,31.51,3.1,33.7,2023-07-18 20:00:00,42.41990740740741
0,40.5,4.4,32.6,2023-07-18 21:00:00,39.81666666666667
0,53.46,4.800000000000001,30.8,2023-07-18 22:00:00,37.83194444444445
0,64.73,4.5,29.3,2023-07-18 23:00:00,36.086805555555564
0,73.11,4.1000000000000005,28.1,2023-07-19 00:00:00,34.59722222222222
0,79.21000000000001,3.8,27.200000000000003,2023-07-19 01:00:00,33.49513888888888
0,84.48,3.6,26.4,2023-07-19 02:00:00,32.47314814814814
0,88.49,3.1,25.8,2023-07-19 03:00:00,31.51504629629629
0,92.0,2.7,25.200000000000003,2023-07-19 04:00:00,30.660648148148148
0,94.58,2.3000000000000003,24.700000000000003,2023-07-19 05:00:00,30.031018518518522
18,89.03,2.9000000000000004,25.4,2023-07-19 06:00:00,29.437268518518525
187,74.08,3.4000000000000004,27.4,2023-07-19 07:00:00,29.164120370370373
405,58.89,3.8,30.1,2023-07-19 08:00:00,30.074768518518514
616,45.72,4.1000000000000005,33.1,2023-07-19 09:00:00,32.89930555555556
797,35.46,4.3,35.9,2023-07-19 10:00:00,34.91273148148148
930,29.72,4.2,38.1,2023-07-19 11:00:00,39.60462962962963
1003,25.93,4.0,39.7,2023-07-19 12:00:00,45.348148148148155
1015,23.32,3.9,40.7,2023-07-19 13:00:00,49.64282407407406
960,21.64,3.9,41.3,2023-07-19 14:00:00,52.381018518518516
844,20.89,3.9,41.3,2023-07-19 15:00:00,53.76736111111111
679,20.75,4.1000000000000005,40.8,2023-07-19 16:00:00,53.66851851851851
478,21.79,4.3,39.6,2023-07-19 17:00:00,51.72731481481482
262,24.13,4.2,37.9,2023-07-19 18:00:00,48.10671296296296
65,29.71,3.6,35.300000000000004,2023-07-19 19:00:00,44.515509259259254
0,37.02,4.1000000000000005,33.5,2023-07-19 20:00:00,41.43055555555555
0,47.96,4.800000000000001,31.700000000000003,2023-07-19 21:00:00,38.81805555555555
